Level 8, Oh 1.0e-02, Oha 1.0e-04, De 1.0e+01, Ec 2.5e-01
i dt t ke ymin
5123 0.00151515 7.74545 0.413793 0.163458
5124 0.00151515 7.74697 0.413566 0.163452
5125 0.00151515 7.74848 0.413339 0.163447
5126 0.00151515 7.75 0.413109 0.163441
5127 0.00151515 7.75152 0.412877 0.163437
5128 0.00151515 7.75303 0.412642 0.163432
5129 0.00151515 7.75455 0.412405 0.163428
5130 0.00151515 7.75606 0.412166 0.163424
5131 0.00151515 7.75758 0.411928 0.16342
5132 0.00151515 7.75909 0.411689 0.163416
5133 0.00151515 7.76061 0.411455 0.163413
5134 0.00151515 7.76212 0.411218 0.16341
5135 0.00151515 7.76364 0.410982 0.163408
5136 0.00151515 7.76515 0.410746 0.163405
5137 0.00151515 7.76667 0.410511 0.163403
5138 0.00151515 7.76818 0.410278 0.163401
5139 0.00151515 7.7697 0.410053 0.163399
5140 0.00151515 7.77121 0.409824 0.163398
5141 0.00151515 7.77273 0.409599 0.163396
5142 0.00151515 7.77424 0.409373 0.163395
5143 0.00151515 7.77576 0.409146 0.163395
5144 0.00151515 7.77727 0.408914 0.163394
5145 0.00151515 7.77879 0.408682 0.163394
5146 0.00151515 7.7803 0.408446 0.163393
5147 0.00151515 7.78182 0.408211 0.163391
5148 0.00151515 7.78333 0.40797 0.163389
5149 0.00151515 7.78485 0.40773 0.163388
5150 0.00151515 7.78636 0.407486 0.163387
5151 0.00151515 7.78788 0.407242 0.163386
5152 0.00151515 7.78939 0.406995 0.163385
5153 0.00151515 7.79091 0.406749 0.163384
5154 0.00151515 7.79242 0.406501 0.163383
5155 0.00151515 7.79394 0.406252 0.163381
5156 0.00151515 7.79545 0.405999 0.163378
5157 0.00151515 7.79697 0.405744 0.163376
5158 0.00151515 7.79848 0.405485 0.163373
5159 0.00151515 7.8 0.405227 0.163371
5160 0.00151515 7.80152 0.404969 0.163368
5161 0.00151515 7.80303 0.404714 0.163366
5162 0.00151515 7.80455 0.404458 0.163363
5163 0.00151515 7.80606 0.404204 0.16336
5164 0.00151515 7.80758 0.403948 0.163356
5165 0.00151515 7.80909 0.403694 0.163353
5166 0.00151515 7.81061 0.403444 0.163349
5167 0.00151515 7.81212 0.403197 0.163346
5168 0.00151515 7.81364 0.402947 0.163343
5169 0.00151515 7.81515 0.402694 0.16334
5170 0.00151515 7.81667 0.402439 0.163337
5171 0.00151515 7.81818 0.402184 0.163335
5172 0.00151515 7.8197 0.401925 0.163332
5173 0.00151515 7.82121 0.401665 0.16333
5174 0.00151515 7.82273 0.401401 0.163327
5175 0.00151515 7.82424 0.401136 0.163326
5176 0.00151515 7.82576 0.400869 0.163324
5177 0.00151515 7.82727 0.4006 0.163322
5178 0.00151515 7.82879 0.400328 0.163321
5179 0.00151515 7.8303 0.400056 0.16332
5180 0.00151515 7.83182 0.399781 0.163319
5181 0.00151515 7.83333 0.399507 0.163318
5182 0.00151515 7.83485 0.39923 0.163318
5183 0.00151515 7.83636 0.398951 0.163318
5184 0.00151515 7.83788 0.398669 0.163319
5185 0.00151515 7.83939 0.398387 0.16332
5186 0.00151515 7.84091 0.398105 0.163321
5187 0.00151515 7.84242 0.397826 0.163322
5188 0.00151515 7.84394 0.397545 0.163324
5189 0.00151515 7.84545 0.397264 0.163327
5190 0.00151515 7.84697 0.39698 0.163329
5191 0.00151515 7.84848 0.396696 0.163332
5192 0.00151515 7.85 0.396414 0.163336
5193 0.00151515 7.85152 0.396126 0.16334
5194 0.00151515 7.85303 0.395828 0.163343
5195 0.00151515 7.85455 0.395546 0.163348
5196 0.00151515 7.85606 0.395262 0.163353
5197 0.00151515 7.85758 0.394979 0.163358
5198 0.00151515 7.85909 0.394693 0.163363
5199 0.00151515 7.86061 0.394406 0.163369
5200 0.00151515 7.86212 0.394116 0.163374
5201 0.00151515 7.86364 0.393825 0.163381
5202 0.00151515 7.86515 0.393531 0.163387
5203 0.00151515 7.86667 0.393236 0.163394
5204 0.00151515 7.86818 0.392938 0.163401
5205 0.00151515 7.8697 0.392639 0.163407
5206 0.00151515 7.87121 0.392337 0.163413
5207 0.00151515 7.87273 0.392035 0.16342
5208 0.00151515 7.87424 0.391731 0.163427
5209 0.00151515 7.87576 0.391427 0.163434
5210 0.00151515 7.87727 0.39128 0.16344
5211 0.00151515 7.87879 0.390973 0.163448
5212 0.00151515 7.8803 0.390667 0.163455
5213 0.00151515 7.88182 0.390364 0.163462
5214 0.00151515 7.88333 0.390059 0.163469
5215 0.00151515 7.88485 0.389754 0.163476
5216 0.00151515 7.88636 0.389447 0.163483
5217 0.00151515 7.88788 0.389139 0.16349
5218 0.00151515 7.88939 0.388828 0.163495
5219 0.00151515 7.89091 0.388519 0.163501
5220 0.00151515 7.89242 0.388211 0.163506
5221 0.00151515 7.89394 0.387907 0.16351
5222 0.00151515 7.89545 0.387601 0.163513
5223 0.00151515 7.89697 0.387295 0.163516
5224 0.00151515 7.89848 0.386985 0.163518
5225 0.00151515 7.9 0.386673 0.16352
5226 0.00151515 7.90152 0.386359 0.163521
5227 0.00151515 7.90303 0.386043 0.163522
5228 0.00151515 7.90455 0.385724 0.163522
5229 0.00151515 7.90606 0.385405 0.163523
5230 0.00151515 7.90758 0.385082 0.163523
5231 0.00151515 7.90909 0.384758 0.163524
5232 0.00151515 7.91061 0.38443 0.163525
5233 0.00151515 7.91212 0.384101 0.163526
5234 0.00151515 7.91364 0.38377 0.163527
5235 0.00151515 7.91515 0.38344 0.163528
5236 0.00151515 7.91667 0.383113 0.163528
5237 0.00151515 7.91818 0.382788 0.163529
5238 0.00151515 7.9197 0.382463 0.163529
5239 0.00151515 7.92121 0.382136 0.16353
5240 0.00151515 7.92273 0.381807 0.163531
5241 0.00151515 7.92424 0.381475 0.163532
5242 0.00151515 7.92576 0.381141 0.163532
5243 0.00151515 7.92727 0.380804 0.163534
5244 0.00151515 7.92879 0.380468 0.163535
5245 0.00151515 7.9303 0.380133 0.163537
5246 0.00151515 7.93182 0.379799 0.163539
5247 0.00151515 7.93333 0.379468 0.163541
5248 0.00151515 7.93485 0.379135 0.163543
5249 0.00151515 7.93636 0.3788 0.163546
5250 0.00151515 7.93788 0.378461 0.163549
5251 0.00151515 7.93939 0.37812 0.163552
5252 0.00151515 7.94091 0.377775 0.163556
5253 0.00151515 7.94242 0.377428 0.163559
5254 0.00151515 7.94394 0.377078 0.163563
5255 0.00151515 7.94545 0.376725 0.163567
5256 0.00151515 7.94697 0.376369 0.163571
5257 0.00151515 7.94848 0.376015 0.163576
5258 0.00151515 7.95 0.375661 0.163581
5259 0.00151515 7.95152 0.375309 0.163586
5260 0.00151515 7.95303 0.374954 0.163591
5261 0.00151515 7.95455 0.3746 0.163597
5262 0.00151515 7.95606 0.374241 0.163603
5263 0.00151515 7.95758 0.373882 0.163609
5264 0.00151515 7.95909 0.373521 0.163615
5265 0.00151515 7.96061 0.37316 0.163621
5266 0.00151515 7.96212 0.372795 0.163627
5267 0.00151515 7.96364 0.372428 0.163633
5268 0.00151515 7.96515 0.372058 0.163639
5269 0.00151515 7.96667 0.371686 0.163646
5270 0.00151515 7.96818 0.371312 0.163652
5271 0.00151515 7.9697 0.370941 0.163659
5272 0.00151515 7.97121 0.370411 0.163665
5273 0.00151515 7.97273 0.37004 0.163672
5274 0.00151515 7.97424 0.369666 0.163679
5275 0.00151515 7.97576 0.36929 0.163686
5276 0.00151515 7.97727 0.36891 0.163692
5277 0.00151515 7.97879 0.368528 0.163699
5278 0.00151515 7.9803 0.368145 0.163706
5279 0.00151515 7.98182 0.367763 0.163713
5280 0.00151515 7.98333 0.36738 0.163719
5281 0.00151515 7.98485 0.366999 0.163725
5282 0.00151515 7.98636 0.366615 0.16373
5283 0.00151515 7.98788 0.366229 0.163736
5284 0.00151515 7.98939 0.36584 0.163741
5285 0.00151515 7.99091 0.36545 0.163746
5286 0.00151515 7.99242 0.365057 0.16375
5287 0.00151515 7.99394 0.364662 0.163753
5288 0.00151515 7.99545 0.364266 0.163757
5289 0.00151515 7.99697 0.363868 0.16376
5290 0.00151515 7.99848 0.363468 0.163763
5291 0.00151515 8 0.363066 0.163767
5292 0.00151515 8.00152 0.362662 0.16377
5293 0.00151515 8.00303 0.362257 0.163773
5294 0.00151515 8.00455 0.361848 0.163776
5295 0.00151515 8.00606 0.361438 0.163779
5296 0.00151515 8.00758 0.36103 0.163781
5297 0.00151515 8.00909 0.360625 0.163784
5298 0.00151515 8.01061 0.360217 0.163786
5299 0.00151515 8.01212 0.35981 0.163789
5300 0.00151515 8.01364 0.359402 0.163792
5301 0.00151515 8.01515 0.358996 0.163794
5302 0.00151515 8.01667 0.358588 0.163797
5303 0.00151515 8.01818 0.358179 0.1638
5304 0.00151515 8.0197 0.357767 0.163803
5305 0.00151515 8.02121 0.357354 0.163806
5306 0.00151515 8.02273 0.356937 0.163809
5307 0.00151515 8.02424 0.356519 0.163813
5308 0.00151515 8.02576 0.356097 0.163816
5309 0.00151515 8.02727 0.355673 0.163819
5310 0.00151515 8.02879 0.355246 0.163823
5311 0.00151515 8.0303 0.354816 0.163827
5312 0.00151515 8.03182 0.354384 0.16383
5313 0.00151515 8.03333 0.353949 0.163834
5314 0.00151515 8.03485 0.353512 0.163838
5315 0.00151515 8.03636 0.353073 0.163843
5316 0.00151515 8.03788 0.352632 0.163847
5317 0.00151515 8.03939 0.352191 0.163851
5318 0.00151515 8.04091 0.351749 0.163855
5319 0.00151515 8.04242 0.351308 0.16386
5320 0.00151515 8.04394 0.350873 0.163865
5321 0.00151515 8.04545 0.350443 0.16387
5322 0.00151515 8.04697 0.350011 0.163874
5323 0.00151515 8.04848 0.349577 0.163879
5324 0.00151515 8.05 0.349139 0.163884
5325 0.00151515 8.05152 0.348699 0.16389
5326 0.00151515 8.05303 0.348255 0.163895
5327 0.00151515 8.05455 0.347809 0.1639
5328 0.00151515 8.05606 0.347359 0.163906
5329 0.00151515 8.05758 0.346907 0.163911
5330 0.00151515 8.05909 0.346451 0.163917
5331 0.00151515 8.06061 0.345991 0.163923
5332 0.00151515 8.06212 0.345529 0.163928
5333 0.00151515 8.06364 0.345063 0.163934
5334 0.00151515 8.06515 0.344594 0.16394
5335 0.00151515 8.06667 0.344123 0.163946
5336 0.00151515 8.06818 0.343649 0.163952
5337 0.00151515 8.0697 0.343173 0.163959
5338 0.00151515 8.07121 0.342695 0.163965
5339 0.00151515 8.07273 0.342219 0.163972
5340 0.00151515 8.07424 0.341743 0.163978
5341 0.00151515 8.07576 0.341267 0.163984
5342 0.00151515 8.07727 0.340792 0.163991
5343 0.00151515 8.07879 0.340318 0.163997
5344 0.00151515 8.0803 0.339846 0.164004
5345 0.00151515 8.08182 0.339374 0.16401
5346 0.00151515 8.08333 0.338899 0.164016
5347 0.00151515 8.08485 0.338422 0.164023
5348 0.00151515 8.08636 0.337941 0.164029
5349 0.00151515 8.08788 0.337457 0.164036
5350 0.00151515 8.08939 0.336968 0.164042
5351 0.00151515 8.09091 0.336476 0.164046
5352 0.00151515 8.09242 0.335979 0.16405
5353 0.00151515 8.09394 0.335479 0.164055
5354 0.00151515 8.09545 0.334975 0.164056
5355 0.00151515 8.09697 0.334469 0.164055
5356 0.00151515 8.09848 0.333959 0.164051
5357 0.00151515 8.1 0.333448 0.164048
5358 0.00151515 8.10152 0.332937 0.164042
5359 0.00151515 8.10303 0.332426 0.164036
5360 0.00151515 8.10455 0.331915 0.16403
5361 0.00151515 8.10606 0.331404 0.164024
5362 0.00151515 8.10758 0.33089 0.164017
5363 0.00151515 8.10909 0.330374 0.16401
5364 0.00151515 8.11061 0.329854 0.164003
5365 0.00151515 8.11212 0.329332 0.163995
5366 0.00151515 8.11364 0.328808 0.163987
5367 0.00151515 8.11515 0.328286 0.163978
5368 0.00151515 8.11667 0.327763 0.163969
5369 0.00151515 8.11818 0.327241 0.16396
5370 0.00151515 8.1197 0.326717 0.163951
5371 0.00151515 8.12121 0.326191 0.163942
5372 0.00151515 8.12273 0.32566 0.163932
5373 0.00151515 8.12424 0.325127 0.163923
5374 0.00151515 8.12576 0.32459 0.163914
5375 0.00151515 8.12727 0.32405 0.163904
5376 0.00151515 8.12879 0.323508 0.163895
5377 0.00151515 8.1303 0.322966 0.163885
5378 0.00151515 8.13182 0.322424 0.163876
5379 0.00151515 8.13333 0.321865 0.163866
5380 0.00151515 8.13485 0.321319 0.163857
5381 0.00151515 8.13636 0.320771 0.163848
5382 0.00151515 8.13788 0.32022 0.163838
5383 0.00151515 8.13939 0.319666 0.163829
5384 0.00151515 8.14091 0.319108 0.163819
5385 0.00151515 8.14242 0.318548 0.16381
5386 0.00151515 8.14394 0.317985 0.163801
5387 0.00151515 8.14545 0.317417 0.163792
5388 0.00151515 8.14697 0.316848 0.163783
5389 0.00151515 8.14848 0.316278 0.163774
5390 0.00151515 8.15 0.315707 0.163765
5391 0.00151515 8.15152 0.315137 0.163756
5392 0.00151515 8.15303 0.314567 0.163746
5393 0.00151515 8.15455 0.313996 0.163737
5394 0.00151515 8.15606 0.313426 0.163728
5395 0.00151515 8.15758 0.312855 0.163719
5396 0.00151515 8.15909 0.312282 0.163709
5397 0.00151515 8.16061 0.31171 0.163699
5398 0.00151515 8.16212 0.311135 0.163688
5399 0.00151515 8.16364 0.310559 0.163678
5400 0.00151515 8.16515 0.309979 0.163667
5401 0.00151515 8.16667 0.309397 0.163656
5402 0.00151515 8.16818 0.30881 0.163645
5403 0.00151515 8.1697 0.308222 0.163634
5404 0.00151515 8.17121 0.307629 0.163623
5405 0.00151515 8.17273 0.307034 0.163611
5406 0.00151515 8.17424 0.306435 0.163598
5407 0.00151515 8.17576 0.305833 0.163585
5408 0.00151515 8.17727 0.305229 0.163571
5409 0.00151515 8.17879 0.304623 0.163558
5410 0.00151515 8.1803 0.304014 0.163543
5411 0.00151515 8.18182 0.303404 0.163527
5412 0.00151515 8.18333 0.302791 0.163512
5413 0.00151515 8.18485 0.302177 0.163496
5414 0.00151515 8.18636 0.301564 0.163481
5415 0.00151515 8.18788 0.300954 0.163464
5416 0.00151515 8.18939 0.300345 0.163447
5417 0.00151515 8.19091 0.299739 0.16343
5418 0.00151515 8.19242 0.29913 0.163412
5419 0.00151515 8.19394 0.298522 0.163395
5420 0.00151515 8.19545 0.297911 0.163377
5421 0.00151515 8.19697 0.297298 0.16336
5422 0.00151515 8.19848 0.296683 0.163342
5423 0.00151515 8.2 0.296066 0.163324
5424 0.00151515 8.20152 0.295446 0.163306
5425 0.00151515 8.20303 0.294825 0.163287
5426 0.00151515 8.20455 0.294199 0.163268
5427 0.00151515 8.20606 0.293572 0.163249
5428 0.00151515 8.20758 0.292929 0.16323
5429 0.00151515 8.20909 0.292297 0.163211
5430 0.00151515 8.21061 0.291663 0.163192
5431 0.00151515 8.21212 0.291026 0.163172
5432 0.00151515 8.21364 0.290387 0.163153
5433 0.00151515 8.21515 0.289747 0.163133
5434 0.00151515 8.21667 0.289104 0.163114
5435 0.00151515 8.21818 0.288459 0.163094
5436 0.00151515 8.2197 0.287814 0.163075
5437 0.00151515 8.22121 0.287174 0.163055
5438 0.00151515 8.22273 0.286536 0.163034
5439 0.00151515 8.22424 0.285902 0.163014
5440 0.00151515 8.22576 0.285268 0.162993
5441 0.00151515 8.22727 0.284632 0.162972
5442 0.00151515 8.22879 0.283994 0.162951
5443 0.00151515 8.2303 0.283355 0.162929
5444 0.00151515 8.23182 0.282714 0.162905
5445 0.00151515 8.23333 0.28207 0.16288
5446 0.00151515 8.23485 0.281425 0.162854
5447 0.00151515 8.23636 0.280778 0.162827
5448 0.00151515 8.23788 0.280127 0.162799
5449 0.00151515 8.23939 0.279474 0.162771
5450 0.00151515 8.24091 0.278817 0.162742
5451 0.00151515 8.24242 0.278158 0.162713
5452 0.00151515 8.24394 0.277497 0.162684
5453 0.00151515 8.24545 0.276834 0.162654
5454 0.00151515 8.24697 0.276168 0.162623
5455 0.00151515 8.24848 0.2755 0.162592
5456 0.00151515 8.25 0.274831 0.162561
5457 0.00151515 8.25152 0.27416 0.16253
5458 0.00151515 8.25303 0.27349 0.162495
5459 0.00151515 8.25455 0.272821 0.162449
5460 0.00151515 8.25606 0.27215 0.162402
5461 0.00151515 8.25758 0.271478 0.162353
5462 0.00151515 8.25909 0.270808 0.162304
5463 0.00151515 8.26061 0.270139 0.162253
5464 0.00151515 8.26212 0.26947 0.162113
5465 0.00151515 8.26364 0.2688 0.161956
5466 0.00151515 8.26515 0.268127 0.161799
5467 0.00151515 8.26667 0.267453 0.161643
5468 0.00151515 8.26818 0.266776 0.161488
5469 0.00151515 8.2697 0.266096 0.161333
5470 0.00151515 8.27121 0.265414 0.161179
5471 0.00151515 8.27273 0.26473 0.161026
5472 0.00151515 8.27424 0.264044 0.160874
5473 0.00151515 8.27576 0.263357 0.160722
5474 0.00151515 8.27727 0.262666 0.160572
5475 0.00151515 8.27879 0.261974 0.160419
5476 0.00151515 8.2803 0.261278 0.160268
5477 0.00151515 8.28182 0.260581 0.160117
5478 0.00151515 8.28333 0.259882 0.159968
5479 0.00151515 8.28485 0.259181 0.159819
5480 0.00151515 8.28636 0.258479 0.15967
5481 0.00151515 8.28788 0.257778 0.15952
5482 0.00151515 8.28939 0.257076 0.159371
5483 0.00151515 8.29091 0.256373 0.159221
5484 0.00151515 8.29242 0.255669 0.15907
5485 0.00151515 8.29394 0.254964 0.158921
5486 0.00151515 8.29545 0.254257 0.158771
5487 0.00151515 8.29697 0.253551 0.158622
5488 0.00151515 8.29848 0.252845 0.158474
5489 0.00151515 8.3 0.252139 0.158327
5490 0.00151515 8.30152 0.251432 0.15818
5491 0.00151515 8.30303 0.250723 0.158033
5492 0.00151515 8.30455 0.250011 0.157888
5493 0.00151515 8.30606 0.249298 0.157743
5494 0.00151515 8.30758 0.248582 0.1576
5495 0.00151515 8.30909 0.247864 0.157457
5496 0.00151515 8.31061 0.247143 0.157316
5497 0.00151515 8.31212 0.246422 0.157176
5498 0.00151515 8.31364 0.245698 0.157037
5499 0.00151515 8.31515 0.244972 0.156899
5500 0.00151515 8.31667 0.244245 0.156762
5501 0.00151515 8.31818 0.243516 0.156627
5502 0.00151515 8.3197 0.242785 0.156492
5503 0.00151515 8.32121 0.242052 0.156359
5504 0.00151515 8.32273 0.241316 0.156227
5505 0.00151515 8.32424 0.240579 0.156096
5506 0.00151515 8.32576 0.239841 0.155966
5507 0.00151515 8.32727 0.239101 0.155837
5508 0.00151515 8.32879 0.238361 0.155709
5509 0.00151515 8.3303 0.237621 0.155583
5510 0.00151515 8.33182 0.236881 0.155457
5511 0.00151515 8.33333 0.23614 0.155332
5512 0.00151515 8.33485 0.235399 0.155209
5513 0.00151515 8.33636 0.234658 0.155086
5514 0.00151515 8.33788 0.233918 0.154964
5515 0.00151515 8.33939 0.233177 0.154843
5516 0.00151515 8.34091 0.232436 0.154724
5517 0.00151515 8.34242 0.231694 0.154605
5518 0.00151515 8.34394 0.23095 0.154487
5519 0.00151515 8.34545 0.230203 0.154369
5520 0.00151515 8.34697 0.229454 0.154253
5521 0.00151515 8.34848 0.228704 0.154137
5522 0.00151515 8.35 0.227951 0.154022
5523 0.00151515 8.35152 0.227197 0.153908
5524 0.00151515 8.35303 0.226441 0.153794
5525 0.00151515 8.35455 0.225684 0.153681
5526 0.00151515 8.35606 0.224925 0.153569
5527 0.00151515 8.35758 0.224165 0.153457
5528 0.00151515 8.35909 0.223403 0.153346
5529 0.00151515 8.36061 0.222641 0.153235
5530 0.00151515 8.36212 0.221876 0.153125
5531 0.00151515 8.36364 0.22111 0.153015
5532 0.00151515 8.36515 0.220343 0.152906
5533 0.00151515 8.36667 0.219574 0.152797
5534 0.00151515 8.36818 0.218804 0.152689
5535 0.00151515 8.3697 0.218032 0.152581
5536 0.00151515 8.37121 0.21726 0.152474
5537 0.00151515 8.37273 0.216488 0.152368
5538 0.00151515 8.37424 0.215716 0.152262
5539 0.00151515 8.37576 0.214945 0.152156
5540 0.00151515 8.37727 0.214178 0.152051
5541 0.00151515 8.37879 0.213413 0.151946
5542 0.00151515 8.3803 0.212649 0.151842
5543 0.00151515 8.38182 0.211884 0.151738
5544 0.00151515 8.38333 0.211118 0.151634
5545 0.00151515 8.38485 0.21035 0.151531
5546 0.00151515 8.38636 0.20958 0.151429
5547 0.00151515 8.38788 0.208809 0.151327
5548 0.00151515 8.38939 0.208035 0.151225
5549 0.00151515 8.39091 0.207261 0.151124
5550 0.00151515 8.39242 0.206485 0.151023
5551 0.00151515 8.39394 0.205708 0.150922
5552 0.00151515 8.39545 0.20493 0.150822
5553 0.00151515 8.39697 0.20415 0.150722
5554 0.00151515 8.39848 0.203369 0.150623
5555 0.00151515 8.4 0.202587 0.150524
5556 0.00151515 8.40152 0.201804 0.150426
5557 0.00151515 8.40303 0.20102 0.150328
5558 0.00151515 8.40455 0.200234 0.15023
5559 0.00151515 8.40606 0.199448 0.150133
5560 0.00151515 8.40758 0.19866 0.150037
5561 0.00151515 8.40909 0.197871 0.14994
5562 0.00151515 8.41061 0.19708 0.149844
5563 0.00151515 8.41212 0.196289 0.149748
5564 0.00151515 8.41364 0.195497 0.149653
5565 0.00151515 8.41515 0.194703 0.149559
5566 0.00151515 8.41667 0.19391 0.149464
5567 0.00151515 8.41818 0.193118 0.149371
5568 0.00151515 8.4197 0.192325 0.149278
5569 0.00151515 8.42121 0.191536 0.149185
5570 0.00151515 8.42273 0.190746 0.149093
5571 0.00151515 8.42424 0.189959 0.149001
5572 0.00151515 8.42576 0.189171 0.14891
5573 0.00151515 8.42727 0.188384 0.148819
5574 0.00151515 8.42879 0.187596 0.148729
5575 0.00151515 8.4303 0.186808 0.14864
5576 0.00151515 8.43182 0.186019 0.148551
5577 0.00151515 8.43333 0.18523 0.148462
5578 0.00151515 8.43485 0.184439 0.148375
5579 0.00151515 8.43636 0.183649 0.148288
5580 0.00151515 8.43788 0.182858 0.148201
5581 0.00151515 8.43939 0.182067 0.148116
5582 0.00151515 8.44091 0.181274 0.148031
5583 0.00151515 8.44242 0.180481 0.147946
5584 0.00151515 8.44394 0.179687 0.147862
5585 0.00151515 8.44545 0.178907 0.147779
5586 0.00151515 8.44697 0.178113 0.147696
5587 0.00151515 8.44848 0.177319 0.147613
5588 0.00151515 8.45 0.176524 0.147531
5589 0.00151515 8.45152 0.175729 0.147449
5590 0.00151515 8.45303 0.174933 0.147365
5591 0.00151515 8.45455 0.174136 0.147281
5592 0.00151515 8.45606 0.173339 0.147184
5593 0.00151515 8.45758 0.172541 0.147085
5594 0.00151515 8.45909 0.171742 0.146986
5595 0.00151515 8.46061 0.170943 0.146886
5596 0.00151515 8.46212 0.170144 0.146787
5597 0.00151515 8.46364 0.169348 0.146688
5598 0.00151515 8.46515 0.168552 0.146589
5599 0.00151515 8.46667 0.167757 0.14649
5600 0.00151515 8.46818 0.166963 0.146391
5601 0.00151515 8.4697 0.166169 0.146293
5602 0.00151515 8.47121 0.165375 0.146194
5603 0.00151515 8.47273 0.164582 0.146096
5604 0.00151515 8.47424 0.163789 0.145999
5605 0.00151515 8.47576 0.162997 0.145901
5606 0.00151515 8.47727 0.162204 0.145804
5607 0.00151515 8.47879 0.161412 0.145707
5608 0.00151515 8.4803 0.160621 0.14561
5609 0.00151515 8.48182 0.159832 0.145514
5610 0.00151515 8.48333 0.159043 0.145417
5611 0.00151515 8.48485 0.158256 0.145319
5612 0.00151515 8.48636 0.15747 0.145222
5613 0.00151515 8.48788 0.156686 0.145125
5614 0.00151515 8.48939 0.155902 0.145029
5615 0.00151515 8.49091 0.155119 0.144932
5616 0.00151515 8.49242 0.154336 0.144837
5617 0.00151515 8.49394 0.153555 0.144741
5618 0.00151515 8.49545 0.152773 0.144646
5619 0.00151515 8.49697 0.151992 0.144551
5620 0.00151515 8.49848 0.151211 0.144456
5621 0.00151515 8.5 0.150432 0.144362
5622 0.00151515 8.50152 0.149653 0.144268
5623 0.00151515 8.50303 0.148875 0.144175
5624 0.00151515 8.50455 0.148099 0.144082
5625 0.00151515 8.50606 0.147323 0.143989
5626 0.00151515 8.50758 0.146547 0.143896
5627 0.00151515 8.50909 0.145773 0.143804
5628 0.00151515 8.51061 0.145 0.143712
5629 0.00151515 8.51212 0.144227 0.143621
5630 0.00151515 8.51364 0.143457 0.14353
5631 0.00151515 8.51515 0.142689 0.143439
5632 0.00151515 8.51667 0.141923 0.143349
5633 0.00151515 8.51818 0.141158 0.143258
5634 0.00151515 8.5197 0.140394 0.143169
5635 0.00151515 8.52121 0.139631 0.143079
5636 0.00151515 8.52273 0.138869 0.14299
5637 0.00151515 8.52424 0.138108 0.142901
5638 0.00151515 8.52576 0.137348 0.142813
5639 0.00151515 8.52727 0.136589 0.142724
5640 0.00151515 8.52879 0.13583 0.142636
5641 0.00151515 8.5303 0.135073 0.142547
5642 0.00151515 8.53182 0.134317 0.142458
5643 0.00151515 8.53333 0.133562 0.142369
5644 0.00151515 8.53485 0.132808 0.142281
5645 0.00151515 8.53636 0.132055 0.142193
5646 0.00151515 8.53788 0.131303 0.142105
5647 0.00151515 8.53939 0.130553 0.142018
5648 0.00151515 8.54091 0.129804 0.141931
5649 0.00151515 8.54242 0.129056 0.141845
5650 0.00151515 8.54394 0.12831 0.141758
5651 0.00151515 8.54545 0.127566 0.141672
5652 0.00151515 8.54697 0.126824 0.141587
5653 0.00151515 8.54848 0.126085 0.141501
5654 0.00151515 8.55 0.125348 0.141416
5655 0.00151515 8.55152 0.124614 0.141332
5656 0.00151515 8.55303 0.123882 0.141248
5657 0.00151515 8.55455 0.123152 0.141164
5658 0.00151515 8.55606 0.122424 0.14108
5659 0.00151515 8.55758 0.121697 0.140997
5660 0.00151515 8.55909 0.120971 0.140914
5661 0.00151515 8.56061 0.120248 0.140831
5662 0.00151515 8.56212 0.119526 0.140749
5663 0.00151515 8.56364 0.118806 0.140667
5664 0.00151515 8.56515 0.11809 0.140586
5665 0.00151515 8.56667 0.117377 0.140505
5666 0.00151515 8.56818 0.116666 0.140424
5667 0.00151515 8.5697 0.115955 0.140343
5668 0.00151515 8.57121 0.115246 0.140263
5669 0.00151515 8.57273 0.114538 0.140183
5670 0.00151515 8.57424 0.113832 0.140103
5671 0.00151515 8.57576 0.113129 0.140023
5672 0.00151515 8.57727 0.112426 0.139944
5673 0.00151515 8.57879 0.111725 0.139865
5674 0.00151515 8.5803 0.111025 0.139787
5675 0.00151515 8.58182 0.110329 0.139708
5676 0.00151515 8.58333 0.109633 0.13963
5677 0.00151515 8.58485 0.108939 0.139553
5678 0.00151515 8.58636 0.108246 0.139475
5679 0.00151515 8.58788 0.107556 0.139395
5680 0.00151515 8.58939 0.106867 0.139316
5681 0.00151515 8.59091 0.10618 0.139236
5682 0.00151515 8.59242 0.105495 0.139158
5683 0.00151515 8.59394 0.104812 0.139079
5684 0.00151515 8.59545 0.104131 0.139001
5685 0.00151515 8.59697 0.103453 0.138923
5686 0.00151515 8.59848 0.102776 0.138845
5687 0.00151515 8.6 0.102101 0.138768
5688 0.00151515 8.60152 0.101428 0.138691
5689 0.00151515 8.60303 0.100753 0.138613
5690 0.00151515 8.60455 0.100087 0.138537
5691 0.00151515 8.60606 0.0994218 0.13846
5692 0.00151515 8.60758 0.0987587 0.138384
5693 0.00151515 8.60909 0.098098 0.138308
5694 0.00151515 8.61061 0.0974395 0.138233
5695 0.00151515 8.61212 0.0967834 0.138157
5696 0.00151515 8.61364 0.0961301 0.138082
5697 0.00151515 8.61515 0.0954795 0.138007
5698 0.00151515 8.61667 0.0948317 0.137933
5699 0.00151515 8.61818 0.094186 0.137858
5700 0.00151515 8.6197 0.0935428 0.137784
5701 0.00151515 8.62121 0.0929028 0.13771
5702 0.00151515 8.62273 0.0922654 0.137636
5703 0.00151515 8.62424 0.0916318 0.137562
